ID,HousePrice,yhat,delta
4890,333080.0,317092.83163546183,15987.16836453817
680,421548.0,436604.8959244692,-15056.895924469223
6026,512450.0,548363.0930315295,-35913.09303152945
1088,420211.0,378105.17809598584,42105.821904014156
4540,409374.0,449916.2330990812,-40542.233099081204
9149,469868.0,481184.1601465227,-11316.160146522685
4990,217676.0,217445.61174043312,230.3882595668838
603,198206.0,204987.3866196779,-6781.386619677913
5164,217425.0,208137.23964495026,9287.760355049744
5650,221968.0,255175.90013709458,-33207.90013709458
9048,333758.0,299546.4670626808,34211.53293731919
14,152158.0,144706.82805008924,7451.171949910757
7552,324917.0,311658.4399693148,13258.560030685214
6983,252585.0,232977.0453553823,19607.954644617712
5816,446186.0,454739.65742302325,-8553.65742302325
7356,374947.0,398858.0637240891,-23911.063724089123
7455,293751.0,321583.4497213709,-27832.449721370882
9251,460305.0,356267.4405678783,104037.55943212169
7845,333771.0,354631.6514786464,-20860.65147864638
315,297246.0,278440.20955523365,18805.790444766346
5276,153078.0,180470.47278732638,-27392.472787326376
8315,197639.0,187870.7411568546,9768.258843145391
5397,298751.0,232789.10543817308,65961.89456182692
9136,387845.0,346204.95838503033,41640.04161496967
3935,237412.0,204124.493924757,33287.506075243
7597,162719.0,127620.32498110292,35098.67501889708
3274,352041.0,296409.43486554053,55631.565134459466
8067,149893.0,143070.0263948614,6822.973605138599
1548,348164.0,306089.3757208183,42074.624279181706
8684,278991.0,324932.4526490227,-45941.452649022685
6743,282735.0,249173.7990823455,33561.200917654496
2608,250290.0,270898.3242320458,-20608.324232045794
3272,230519.0,233977.24352804778,-3458.2435280477803
4840,302354.0,275265.87935423525,27088.12064576475
8516,359881.0,376054.89224433247,-16173.89224433247
2109,234110.0,223268.25040790133,10841.74959209867
4706,467455.0,444982.5113320011,22472.48866799893
1056,194449.0,193654.94953535346,794.0504646465415
2844,163071.0,256134.51609976334,-93063.51609976334
2400,441216.0,397188.74469515873,44027.25530484127
2085,263962.0,230420.3202060616,33541.67979393841
6680,365813.0,338725.8213220805,27087.178677919495
2073,150492.0,191181.2674611454,-40689.26746114541
2244,329204.0,307929.98396938486,21274.016030615137
256,436229.0,486325.77966184204,-50096.77966184204
842,191735.0,226205.16540986975,-34470.16540986975
3459,192840.0,191502.7658511288,1337.2341488712118
5921,427550.0,507868.2982107964,-80318.29821079638
7393,473887.0,492021.24080054293,-18134.24080054293
3025,437750.0,472154.2504588739,-34404.250458873925
9259,283448.0,343036.6286619325,-59588.62866193248
7013,86532.0,140735.23112725923,-54203.231127259234
4297,426081.0,397634.0752048304,28446.924795169616
7769,230211.0,237696.65488023686,-7485.654880236863
7551,225509.0,179284.56648389832,46224.43351610168
9278,254823.0,274843.9309996054,-20020.930999605393
2782,553198.0,546754.1678711835,6443.832128816517
3226,147777.0,152634.00867302506,-4857.008673025062
9271,704918.0,705316.1188203593,-398.1188203593483
5134,248599.0,467901.0075799014,-219302.00757990137
60,143966.0,134322.60827598645,9643.391724013549
1575,178522.0,215518.18165224663,-36996.181652246625
9046,639138.0,678543.9997462627,-39405.99974626268
7643,118284.0,115098.941457555,3185.0585424449964
5734,337155.0,326484.745023891,10670.25497610902
871,174022.0,179007.01627161034,-4985.016271610337
4808,658265.0,463532.2949976185,194732.70500238152
1776,356173.0,533786.2202884462,-177613.22028844617
4857,360940.0,459595.6072988546,-98655.60729885462
1439,368445.0,382485.2442797358,-14040.24427973578
8694,163949.0,185558.89587447082,-21609.89587447082
9250,153689.0,139358.7862306341,14330.213769365888
1511,302261.0,290730.0543320495,11530.945667950495
7034,467331.0,367363.5989934804,99967.40100651962
8904,226820.0,240896.25914739977,-14076.259147399775
127,229524.0,289768.58814452245,-60244.58814452245
3791,420325.0,422477.6698320511,-2152.6698320510914
1416,154762.0,189143.65993462122,-34381.65993462122
7535,344867.0,302333.6384730176,42533.36152698239
2305,482082.0,461507.51520487346,20574.48479512654
6281,506699.0,496909.6275636088,9789.37243639119
2787,589998.0,498579.1231440516,91418.87685594842
5938,268287.0,277169.2787791177,-8882.278779117682
8858,187939.0,185575.55065994288,2363.4493400571228
1760,312990.0,333917.459267644,-20927.45926764398
2220,309335.0,274972.3000045529,34362.699995447125
2030,499574.0,443434.5026237323,56139.49737626768
2988,405473.0,446247.67778079666,-40774.67778079666
6296,280167.0,293803.924982001,-13636.924982001015
8561,278404.0,289353.10675627127,-10949.10675627127
6652,253887.0,210411.21184406342,43475.78815593658
794,471805.0,381853.6770997062,89951.3229002938
5010,717145.0,655330.3501117419,61814.64988825808
1651,287973.0,316022.41386626277,-28049.413866262767
1153,192611.0,81784.63606101747,110826.36393898253
6699,340238.0,381003.94715640665,-40765.94715640665
2323,638356.0,607940.0504250055,30415.949574994505
8064,402413.0,412157.4022992998,-9744.402299299778
2081,171552.0,195131.7621428548,-23579.7621428548
481,169432.0,187508.0164392504,-18076.01643925041
6164,360433.0,331137.6770550067,29295.322944993328
3945,406771.0,417511.2586887394,-10740.258688739385
7295,368740.0,410513.9706853567,-41773.970685356704
6939,131151.0,171813.26950516336,-40662.269505163364
6522,272931.0,306814.90540538833,-33883.90540538833
6159,394778.0,508358.347921782,-113580.347921782
2237,241792.0,331633.54734347225,-89841.54734347225
3815,309175.0,278916.5538180572,30258.446181942825
2443,485487.0,472878.93625811377,12608.063741886232
8012,197788.0,212188.754086625,-14400.754086625006
1150,155903.0,185780.17458949704,-29877.174589497037
7376,84759.0,100989.64114675926,-16230.641146759255
5464,306619.0,368588.9923912722,-61969.992391272215
8393,258918.0,345917.23531256046,-86999.23531256046
850,302372.0,282237.77725103166,20134.222748968343
3581,218902.0,243481.48783531893,-24579.487835318927
2971,529260.0,480630.27843075653,48629.72156924347
7866,517452.0,448965.51060738944,68486.48939261056
3680,91563.0,86875.8541412355,4687.145858764503
3260,643249.0,516918.8361541587,126330.1638458413
6554,219561.0,225428.7238057828,-5867.723805782793
1748,332850.0,325671.8024267471,7178.197573252895
7726,371666.0,392411.85827476485,-20745.858274764847
1431,180968.0,178187.70467854952,2780.2953214504814
2908,240062.0,241697.8517705781,-1635.8517705780978
6545,268152.0,315464.3281027736,-47312.32810277358
6705,445255.0,504568.76065857697,-59313.76065857697
5499,204891.0,220499.69664676228,-15608.696646762284
7703,183769.0,179611.70332756982,4157.2966724301805
2763,311786.0,287991.85673835437,23794.14326164563
2165,333248.0,365459.87549279275,-32211.87549279275
1916,416819.0,470807.8089307968,-53988.808930796804
7682,245922.0,284914.46964113694,-38992.46964113694
2518,268955.0,300474.1037981732,-31519.103798173193
4662,598536.0,568890.6216572756,29645.378342724405
6157,171426.0,141764.0040553471,29661.99594465291
7171,405117.0,351779.7029496391,53337.29705036088
773,171345.0,159526.08245379335,11818.917546206649
4060,256763.0,246431.99566484813,10331.004335151869
9347,299381.0,358563.11068923736,-59182.110689237365
6562,211071.0,179392.64427674047,31678.355723259534
8587,298083.0,293550.3485954815,4532.651404518518
7983,460545.0,521060.8811083306,-60515.88110833062
2529,109271.0,112574.94960899708,-3303.949608997078
4902,212671.0,284124.60059634637,-71453.60059634637
5031,384010.0,328882.15754505346,55127.84245494654
7888,296604.0,360348.6436956185,-63744.64369561849
3545,249092.0,245636.3470642203,3455.6529357797117
7516,596728.0,415594.0748012779,181133.9251987221
1763,402901.0,394747.21746222075,8153.782537779247
2533,238566.0,223512.73285717974,15053.26714282026
8373,185015.0,181337.366881487,3677.633118513011
8732,334744.0,339718.6918214503,-4974.691821450309
2593,480142.0,464765.87327084027,15376.126729159732
8251,205006.0,208313.2264100118,-3307.22641001179
4795,409570.0,434098.01297967765,-24528.012979677645
1100,256838.0,236746.57625008374,20091.423749916255
4299,159185.0,153926.67408349641,5258.325916503585
6560,611195.0,732916.6520745973,-121721.65207459731
5700,180824.0,187049.8235265284,-6225.823526528402
726,442593.0,493579.28220418585,-50986.282204185845
1042,327443.0,312967.81693861115,14475.183061388845
5894,250969.0,285337.31373913476,-34368.313739134755
2135,130100.0,175138.85558719412,-45038.85558719412
6878,278209.0,347662.52334565244,-69453.52334565244
2706,202190.0,249481.36060359,-47291.36060359
8145,366884.0,315926.2953487015,50957.704651298525
6305,608804.0,492457.1122252227,116346.88777477731
7159,219290.0,183642.32291399792,35647.67708600208
2987,163081.0,156053.21324619232,7027.7867538076825
540,101403.0,130960.31528438294,-29557.315284382945
6676,374031.0,415896.1578370269,-41865.15783702693
8309,507240.0,595381.1452027633,-88141.14520276326
8886,200688.0,202177.39168091884,-1489.3916809188377
1967,278007.0,220022.65567667986,57984.34432332014
345,151117.0,182472.85453058683,-31355.854530586832
4802,285759.0,328079.34698909783,-42320.34698909783
7905,252125.0,531707.38949298,-279582.38949298
3749,325309.0,346426.99175411515,-21117.99175411515
4493,286144.0,303192.954778698,-17048.954778697982
6900,111208.0,421698.3811680401,-310490.3811680401
6609,371146.0,438323.485850035,-67177.48585003498
1943,459828.0,416540.9703750036,43287.029624996416
5681,454541.0,408921.62264691695,45619.37735308305
7251,152424.0,160007.23909039595,-7583.239090395946
1450,610664.0,479748.6196666288,130915.38033337123
5867,215338.0,217822.92385345948,-2484.923853459477
4502,285940.0,308876.9031242353,-22936.90312423528
2103,433760.0,445213.384485356,-11453.384485355986
4685,122435.0,165641.5541969584,-43206.5541969584
7839,158207.0,156594.43161687275,1612.5683831272472
4849,581371.0,487623.0808876205,93747.91911237949
805,324572.0,379257.3939165478,-54685.39391654782
5011,358884.0,355788.8325268749,3095.167473125097
763,308423.0,364997.5751459519,-56574.57514595188
9006,212142.0,221577.5413411296,-9435.541341129603
5949,390584.0,506954.82072554185,-116370.82072554185
2784,233839.0,249471.14332108386,-15632.143321083859
4877,305055.0,316905.2012065609,-11850.201206560887
508,357614.0,516104.48281953175,-158490.48281953175
3345,465752.0,383061.68719783524,82690.31280216476
4600,205295.0,236065.9551787002,-30770.955178700213
3562,403294.0,308134.28432067763,95159.71567932237
5319,388365.0,353045.1418438018,35319.85815619823
4704,326811.0,314864.06137483905,11946.938625160954
8842,118076.0,129196.74217236979,-11120.742172369792
4981,515091.0,423110.5291542354,91980.47084576462
1770,318040.0,396978.4750461051,-78938.4750461051
1855,258957.0,265931.91231289133,-6974.912312891334
5603,409440.0,465113.5424529748,-55673.54245297483
4186,268448.0,292910.7811034081,-24462.78110340808
6073,105649.0,163328.97797262477,-57679.977972624765
2172,296197.0,222739.9517174633,73457.0482825367
7262,327045.0,337203.03946952627,-10158.039469526266
7503,481459.0,474586.7680703451,6872.231929654896
6745,280037.0,280795.09700538026,-758.0970053802594
7606,520851.0,435628.9679600749,85222.0320399251
3414,93184.0,114986.28613067245,-21802.28613067245
4435,469333.0,525292.457800182,-55959.45780018205
2938,539674.0,487396.5268236125,52277.47317638749
2698,588056.0,643998.1158402741,-55942.11584027414
2303,286360.0,317606.9882867605,-31246.98828676052
3334,256653.0,234583.3676166655,22069.63238333451
8963,222809.0,230540.1533259937,-7731.153325993713
4287,242248.0,309387.7449332463,-67139.74493324629
1101,425448.0,438750.2909167359,-13302.290916735888
1413,139473.0,153741.95668237662,-14268.956682376622
872,406218.0,394942.27989613195,11275.72010386805
6936,122153.0,153249.5683811183,-31096.568381118297
7030,277551.0,279578.97288617777,-2027.9728861777694
976,282713.0,274898.5903778769,7814.409622123116
5573,300270.0,322532.43135083665,-22262.431350836647
5762,277419.0,285869.716420848,-8450.71642084798
8511,167321.0,208257.47560826186,-40936.475608261855
6379,289988.0,259895.44977841506,30092.55022158494
5327,777520.0,698113.7313032601,79406.26869673992
6267,291969.0,263116.89901946386,28852.10098053614
9262,781655.0,627654.5288642398,154000.4711357602
3121,317964.0,374357.3308074207,-56393.330807420716
4715,718976.0,697053.7916817063,21922.208318293677
4241,347510.0,303468.4289652475,44041.57103475247
8318,315872.0,358136.87878484384,-42264.87878484384
2045,446565.0,373823.5490055416,72741.4509944584
6546,335035.0,401470.1725282484,-66435.1725282484
7821,551331.0,531541.2593667607,19789.74063323927
7587,184325.0,208014.37723318732,-23689.37723318732
3340,465669.0,385101.8838878267,80567.1161121733
6345,511856.0,409011.88322465325,102844.11677534675
3675,321546.0,308809.4434672954,12736.55653270462
6209,182928.0,175342.7081841768,7585.291815823206
4483,324462.0,375159.1422342054,-50697.142234205385
7176,367682.0,451620.13630144956,-83938.13630144956
16,144245.0,133171.77755789872,11073.22244210128
5187,134612.0,125179.05430823857,9432.94569176143
5885,271912.0,306005.433256635,-34093.43325663498
5237,187585.0,167957.7318874435,19627.268112556514
2696,193262.0,157475.64548546288,35786.35451453712
6885,464878.0,504861.3945121292,-39983.39451212919
3149,491701.0,553872.8930519286,-62171.89305192861
6721,240668.0,240560.59820321095,107.40179678905406
9093,454967.0,484504.28961263027,-29537.289612630266
5347,470961.0,391248.2388355692,79712.76116443082
6242,146201.0,132595.3904691624,13605.609530837595
1893,548876.0,657331.969981723,-108455.969981723
3385,246347.0,237008.25027708002,9338.74972291998
5563,204044.0,253429.7784062933,-49385.778406293306
5747,308499.0,281241.454174788,27257.54582521197
7086,313616.0,287182.2335232514,26433.766476748628
1395,324713.0,338645.7912461004,-13932.791246100387
3484,332631.0,321931.4040650843,10699.595934915706
1258,296045.0,313298.0208077962,-17253.020807796216
2484,241940.0,225710.45372542331,16229.546274576685
7064,290872.0,265854.4020974286,25017.597902571375
4865,208381.0,194634.96621172564,13746.033788274362
8274,206579.0,241594.24402551612,-35015.24402551612
3194,491568.0,623071.088742311,-131503.088742311
2322,485229.0,482343.80399411905,2885.196005880949
8785,79410.0,66867.24132469897,12542.758675301026
6710,446292.0,414951.01934183715,31340.98065816285
1190,602965.0,602394.4280936858,570.5719063142315
8502,511022.0,607247.5606963595,-96225.56069635949
1801,236976.0,234501.8734038631,2474.1265961368917
661,402063.0,371233.5505591389,30829.44944086112
8489,234950.0,232152.69857955974,2797.301420440257
3855,170733.0,176548.34040087566,-5815.340400875662
5461,132909.0,100085.28740952199,32823.71259047801
6621,538133.0,487086.2531394886,51046.746860511426
833,312155.0,394243.640041225,-82088.64004122501
3864,300483.0,282572.406836396,17910.593163603975
1634,175598.0,175202.2208292705,395.77917072951095
8945,211664.0,221099.89277052687,-9435.892770526872
3392,129611.0,119498.22271638662,10112.77728361338
3595,249394.0,255946.50745691682,-6552.507456916821
6489,297248.0,294762.159601526,2485.8403984740144
7161,658390.0,506528.9354977816,151861.0645022184
9232,558044.0,479900.77197211405,78143.22802788595
6441,218374.0,185616.12821596686,32757.871784033137
516,164566.0,201468.30019542537,-36902.30019542537
2255,587423.0,545152.2466645837,42270.75333541632
1260,289043.0,282893.98441520584,6149.015584794164
4082,472544.0,527669.0882958508,-55125.08829585079
1062,95635.0,131710.99438964177,-36075.99438964177
7316,182010.0,225795.11947221783,-43785.11947221783
4250,137307.0,139169.98827877568,-1862.9882787756796
4486,313656.0,255149.24295588283,58506.75704411717
1566,205566.0,205108.2317318959,457.76826810408966
8026,322706.0,273402.99952393357,49303.00047606643
6629,337822.0,381026.8142499124,-43204.81424991239
2168,556336.0,540664.2521882011,15671.747811798938
8844,466903.0,406231.59726207185,60671.40273792815
632,329502.0,365322.62638394214,-35820.626383942144
6692,106511.0,110310.73264471568,-3799.732644715681
90,195781.0,169815.30814868814,25965.691851311858
227,201580.0,201781.04676716932,-201.04676716931863
2374,310522.0,269526.4104957678,40995.58950423222
3046,285359.0,308436.67611738056,-23077.676117380557
1954,227258.0,179410.59575833048,47847.404241669516
3417,347466.0,293214.4856369858,54251.5143630142
570,567768.0,566358.6383789731,1409.361621026881
3305,189349.0,199032.5426338917,-9683.542633891688
2295,579692.0,474022.5097664501,105669.4902335499
2246,615573.0,549710.0406297889,65862.95937021112
7837,356893.0,487978.3678262749,-131085.3678262749
898,350373.0,365261.27808295796,-14888.278082957957
2010,285160.0,294498.7464824887,-9338.7464824887
7141,330122.0,349547.7074923418,-19425.70749234181
4787,786952.0,551380.4713640977,235571.52863590233
2177,344979.0,362806.468711639,-17827.468711638998
6999,257019.0,302745.3721620296,-45726.37216202961
6405,194611.0,197988.50030964674,-3377.500309646741
5302,295182.0,314162.8566346135,-18980.856634613476
3357,283118.0,260039.57068038514,23078.429319614865
6482,283545.0,273866.69597251236,9678.30402748764
5961,418161.0,434879.56592062896,-16718.565920628957
7406,557606.0,553216.8548311861,4389.145168813877
5160,376857.0,424617.3310040609,-47760.33100406092
4629,478355.0,473855.7029308168,4499.2970691832015
1197,184584.0,196215.83257119975,-11631.832571199746
5627,260760.0,224675.87175793736,36084.12824206264
1668,135358.0,152532.11739012043,-17174.11739012043
7669,103444.0,83465.36776683365,19978.632233166354
8359,624548.0,610841.4625168296,13706.537483170396
196,302546.0,436290.64199860726,-133744.64199860726
8229,100980.0,110571.25701130267,-9591.257011302674
6317,150909.0,182113.61062173598,-31204.610621735977
8134,387272.0,418615.2725464143,-31343.272546414286
4633,289793.0,276516.0971127706,13276.9028872294
5076,338480.0,402304.1348016316,-63824.13480163162
6128,351973.0,349229.10658180114,2743.893418198859
4634,252766.0,250735.46618534194,2030.5338146580616
46,229781.0,210982.40100475727,18798.598995242734
4543,322814.0,364260.45773634175,-41446.45773634175
3478,206329.0,218412.52510176398,-12083.525101763982
9054,385228.0,389891.35143012065,-4663.351430120645
7631,88885.0,217071.71047143123,-128186.71047143123
1105,324350.0,241373.144682026,82976.855317974
769,645791.0,552478.3976815469,93312.60231845314
1345,652739.0,577549.8251415563,75189.17485844367
7877,263294.0,215499.5155501596,47794.48444984041
7929,116627.0,219552.63976134118,-102925.63976134118
7525,127909.0,176329.1605906572,-48420.16059065721
8542,392845.0,321754.82877958426,71090.17122041574
8074,428760.0,469189.24269911036,-40429.24269911036
924,357611.0,321990.5546894729,35620.44531052711
6619,275274.0,293158.5592575107,-17884.5592575107
1963,137021.0,104899.79126791874,32121.208732081257
7318,418899.0,461210.47790871054,-42311.47790871054
5969,143349.0,160692.7702372642,-17343.770237264194
5873,94697.0,99298.54713945041,-4601.547139450413
1791,560181.0,578111.9892279606,-17930.989227960585
1978,502025.0,475080.9523439798,26944.047656020208
2890,284186.0,252527.52611694759,31658.473883052415
7188,186867.0,188788.12594035044,-1921.1259403504373
2074,124482.0,128788.15224000238,-4306.152240002382
1324,404895.0,384755.9058154842,20139.094184515823
7700,533702.0,412808.6612382324,120893.3387617676
5882,95130.0,115785.35486053432,-20655.354860534324
7121,370703.0,371097.0744892112,-394.07448921119794
1632,123881.0,112123.96515861672,11757.034841383283
8756,356842.0,301235.71246784256,55606.28753215744
5958,497672.0,507570.8607572554,-9898.860757255403
1879,321144.0,314787.2593513694,6356.740648630599
8174,305833.0,280046.4654993678,25786.534500632202
6785,302037.0,373597.54881414794,-71560.54881414794
330,285761.0,307121.5628504971,-21360.56285049708
7047,431568.0,457704.6828287551,-26136.682828755118
538,438983.0,360593.9013328719,78389.09866712813
1965,288506.0,278625.3423519457,9880.6576480543
5195,275300.0,271289.0942929885,4010.905707011523
1775,200558.0,153323.94740153418,47234.052598465816
5036,257238.0,230891.5042223315,26346.49577766849
9272,318764.0,404029.98916721984,-85265.98916721984
8670,503089.0,500285.97055382,2803.0294461799785
3849,332765.0,368512.61894031113,-35747.618940311135
3778,357178.0,348695.7298324242,8482.2701675758
8984,315830.0,637943.9261681092,-322113.9261681092
1907,387677.0,470715.2493240586,-83038.24932405859
2437,484958.0,475982.42507055245,8975.574929447554
3663,391313.0,449630.1181594164,-58317.11815941642
5267,358545.0,357229.90225434094,1315.0977456590626
8911,259283.0,289733.9692182891,-30450.969218289072
1920,145294.0,150452.75926679096,-5158.759266790963
38,611812.0,489439.7354345751,122372.26456542488
2623,514802.0,432130.7184368521,82671.2815631479
6982,169833.0,186591.59035740214,-16758.590357402136
3047,323343.0,304021.4767908786,19321.523209121427
6479,270698.0,343608.95777843014,-72910.95777843014
1075,221829.0,306694.69374009006,-84865.69374009006
3125,225630.0,297782.99059101887,-72152.99059101887
8991,272648.0,222236.00513934882,50411.994860651175
1430,167631.0,201886.07113489282,-34255.071134892816
7155,168095.0,184828.30556912874,-16733.305569128745
4603,385512.0,274113.30978607625,111398.69021392375
4627,159672.0,174310.8848506351,-14638.884850635106
3563,364872.0,294586.7041485681,70285.2958514319
3887,425796.0,476501.28011683543,-50705.280116835434
4470,423595.0,436159.41895174276,-12564.418951742759
488,363317.0,385784.26713788835,-22467.267137888353
2336,235611.0,220777.33320008026,14833.666799919738
1154,301427.0,254800.1041057772,46626.895894222806
1069,166703.0,132263.59107071024,34439.408929289755
5760,494968.0,438383.9243085327,56584.075691467326
4048,173300.0,177463.89327952033,-4163.893279520329
500,249188.0,285615.69024931116,-36427.690249311156
8166,310240.0,337216.6200831744,-26976.620083174377
5417,193642.0,218604.38976481315,-24962.389764813153
6528,125956.0,93644.5764261072,32311.423573892796
3734,529869.0,451976.42953918927,77892.57046081073
3170,357402.0,178266.94302290186,179135.05697709814
2435,588315.0,567719.8773370744,20595.122662925627
6270,345671.0,283521.8620537305,62149.137946269475
3162,266132.0,289278.1867644169,-23146.186764416925
2477,164297.0,166877.84996315476,-2580.84996315476
841,178651.0,191929.46146594587,-13278.461465945875
5673,325852.0,379446.51845029835,-53594.51845029835
1399,533270.0,488447.46048200846,44822.539517991536
7722,285236.0,214637.42068388322,70598.57931611678
1198,121121.0,115926.54963011952,5194.4503698804765
2620,169464.0,246528.3256171849,-77064.32561718489
9089,639929.0,581197.0666218541,58731.93337814591
4824,184847.0,229836.7260658432,-44989.72606584319
2545,295415.0,321892.8978515263,-26477.89785152627
5188,617554.0,562385.7764130036,55168.223586996435
7899,509985.0,516883.463456961,-6898.463456960977
4767,134114.0,124611.69016498851,9502.309835011489
4020,293388.0,315220.1850825451,-21832.185082545097
2108,370346.0,404032.4859606636,-33686.48596066359
8711,663256.0,471725.3884779973,191530.61152200273
5030,287009.0,253307.21125336204,33701.78874663796
1159,568783.0,481870.83936079964,86912.16063920036
2997,301398.0,217978.12699775278,83419.87300224722
7871,167171.0,285250.52080866136,-118079.52080866136
3537,151050.0,141217.08378481766,9832.91621518234
3391,214323.0,214259.45405646256,63.54594353743596
1582,320937.0,296686.8988999126,24250.1011000874
646,290643.0,285593.34932666697,5049.650673333032
5714,103935.0,152498.56602223546,-48563.56602223546
8652,412045.0,440313.17608446634,-28268.176084466337
5819,358434.0,420648.25307115936,-62214.25307115936
3467,415671.0,397596.7480062305,18074.25199376949
1169,439652.0,354193.0428878079,85458.95711219212
4566,259715.0,224241.91354712483,35473.08645287517
4077,89070.0,110471.52074379523,-21401.520743795234
2850,204591.0,245828.13492088727,-41237.13492088727
2641,700495.0,678450.1295054293,22044.8704945707
3380,339081.0,356347.10143334593,-17266.10143334593
5280,356741.0,337180.32880154427,19560.671198455733
6891,536602.0,375207.33416145504,161394.66583854496
6119,160914.0,205558.01540120563,-44644.01540120563
2092,307774.0,350878.37747654575,-43104.37747654575
6423,1195094.0,804364.7599699557,390729.24003004434
3023,244398.0,216264.88436716583,28133.115632834175
4458,358483.0,292348.7874411972,66134.2125588028
3432,471840.0,438597.8167600873,33242.18323991267
1116,414074.0,485465.186328212,-71391.18632821197
7378,225761.0,188816.3946719676,36944.6053280324
6215,187946.0,204455.27975401064,-16509.27975401064
7456,322928.0,290537.47018684156,32390.529813158442
4320,347338.0,342903.72643191356,4434.2735680864425
6381,418780.0,360866.279974877,57913.72002512298
6487,396818.0,271172.56672531134,125645.43327468866
6374,378485.0,435979.76435207954,-57494.76435207954
2578,353865.0,438178.98089371965,-84313.98089371965
8297,324139.0,312250.9697659547,11888.03023404529
6991,261216.0,290630.8142183733,-29414.81421837333
5539,411336.0,429019.1175116456,-17683.1175116456
3531,193732.0,207847.15324353465,-14115.153243534645
2040,236727.0,263587.4690400123,-26860.469040012278
4784,254716.0,241608.94804094985,13107.05195905015
7329,207770.0,265669.57185851794,-57899.57185851794
2839,170202.0,194600.5583558318,-24398.558355831803
5534,285862.0,309911.45909196464,-24049.459091964643
2007,185615.0,200020.61400127303,-14405.614001273032
6898,280080.0,364653.5883373054,-84573.58833730541
3845,171327.0,161237.809517017,10089.190482982987
6156,167778.0,165602.10454323216,2175.8954567678447
8356,455668.0,442155.133126034,13512.866873966006
5111,136392.0,133700.35962880444,2691.6403711955645
173,109539.0,260908.44914140858,-151369.44914140858
8818,309810.0,353653.34339177783,-43843.34339177783
5951,409896.0,451093.13297474885,-41197.13297474885
5727,137033.0,179951.6306702419,-42918.630670241895
9156,280170.0,293914.73108431423,-13744.731084314233
43,125642.0,142365.6254158777,-16723.6254158777
2840,281341.0,328933.8295749519,-47592.8295749519
1251,334282.0,355897.44917845057,-21615.449178450566
7725,520776.0,475340.2244534757,45435.775546524324
1759,540399.0,519352.22190497175,21046.778095028247
4380,362044.0,369168.51187643496,-7124.511876434961
2139,356983.0,271725.41650707193,85257.58349292807
3045,272327.0,303841.8528133147,-31514.852813314705
3752,286353.0,271814.77744291927,14538.222557080735
509,257328.0,309921.236679923,-52593.23667992302
6419,299552.0,291094.1342614495,8457.865738550492
3368,325656.0,308772.2324759697,16883.767524030292
3763,484499.0,465278.9274939288,19220.072506071185
3090,307063.0,272262.0429874483,34800.95701255172
4087,906257.0,815771.195040651,90485.80495934898
4418,120004.0,159970.57702483484,-39966.57702483484
4171,146342.0,165614.74869076384,-19272.748690763838
4949,518214.0,490800.6187435214,27413.381256478606
7306,428383.0,353424.7603209002,74958.23967909982
8117,141556.0,149627.00915059878,-8071.00915059878
4577,273700.0,262586.672484943,11113.327515056997
5332,293109.0,420274.68727076723,-127165.68727076723
5669,294186.0,310528.10968267906,-16342.10968267906
3110,186553.0,196310.55501349005,-9757.555013490055
2187,254790.0,196853.57182124775,57936.42817875225
8824,194388.0,183567.74155144792,10820.258448552078
4776,200547.0,223075.8032714801,-22528.80327148011
2417,203897.0,197803.26943512922,6093.730564870784
5990,107350.0,95104.72062671016,12245.279373289843
5244,284165.0,282797.06598560483,1367.9340143951704
4091,512769.0,523141.6783292688,-10372.67832926882
1340,240896.0,227553.33007705442,13342.669922945584
3972,254775.0,240143.52626847004,14631.473731529957
702,210846.0,219072.92821694692,-8226.928216946922
5671,105507.0,113223.98904379466,-7716.98904379466
1749,250775.0,222326.3692377399,28448.630762260087
3306,557007.0,539530.15081435,17476.849185650004
8193,272906.0,304404.9086235231,-31498.90862352308
2588,349732.0,395697.093046355,-45965.093046355
504,247267.0,265092.5317877914,-17825.531787791406
1446,442258.0,422242.76901251194,20015.23098748806
2846,707521.0,718833.1208456365,-11312.12084563647
4618,617226.0,538932.6421304184,78293.35786958155
4315,376095.0,422841.5355530167,-46746.5355530167
8666,233518.0,220129.00858446,13388.99141553999
1488,305801.0,342200.0686726871,-36399.068672687106
4487,362366.0,325491.524653694,36874.47534630599
6657,244226.0,263800.15653767897,-19574.156537678966
8465,273357.0,288221.95130891714,-14864.951308917138
218,403719.0,375662.75352470827,28056.24647529173
3223,159087.0,175876.03449806033,-16789.034498060326
6415,200265.0,237790.0996238638,-37525.09962386379
9157,143624.0,106280.48329325671,37343.51670674329
2339,381730.0,344826.57540344977,36903.424596550234
7654,371801.0,342708.46268957417,29092.537310425832
6505,232228.0,240653.23038435177,-8425.230384351773
1377,225007.0,243795.30949497168,-18788.309494971676
6734,256061.0,251325.17236240036,4735.827637599636
780,118012.0,166836.0054063783,-48824.0054063783
4023,328830.0,345342.7971630771,-16512.797163077106
4353,556299.0,549474.1664532673,6824.833546732669
2976,284631.0,271985.8998171106,12645.100182889379
8712,389144.0,372978.998493053,16165.001506946981
3995,190793.0,162449.34377919437,28343.656220805628
8928,346515.0,284981.0654424503,61533.934557549714
3546,558170.0,458444.10027753277,99725.89972246723
5444,396695.0,464140.38583468966,-67445.38583468966
1225,201608.0,243220.39145108388,-41612.39145108388
7106,534487.0,461246.51649355516,73240.48350644484
8545,343653.0,341609.51249247167,2043.4875075283344
